Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
SPRING DIALYSIS,TOTAL RENAL CARE TEXAS LIMITED PARTNERSHIP,607 TIMBERDALE LN STE 100,HOUSTON,TX,77090,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-01-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
SPRINGPATH HEALTH SERVICES LLC,SPRINGPATH HEALTH SERVICES LLC,14703 PARK ROW APT 1417,HOUSTON,TX,77079,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-04-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
ST JOSEPH HOSPITAL,"CLINICAL PATHOLOGY LABORATORIES, INC.",2000 CRAWFORD ST # C,HOUSTON,TX,77002,621511,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2001-03-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
ST JOSEPH MEDICAL PLAZA,"CLINICAL PATHOLOGY LABORATORIES, INC.",1315 ST JOSEPH PKWY STE 950,HOUSTON,TX,77002,621511,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2001-03-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"STANLEY HCA, LLC","STANLEY HCA, LLC",3435 BRANARD ST STE 102,HOUSTON,TX,77027,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2022-09-01T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
STEELY PLASTIC SURGERY,"ROBERT LEE STEELY, M.D., P.A.",3411 RICHMOND AVE STE 300,HOUSTON,TX,77046,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2011-07-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
STEPWISE FOOT AND ANKLE CENTER PLLC,STEPWISE FOOT AND ANKLE CENTER PLLC,616 CYPRESS CREEK PKWY STE 500,HOUSTON,TX,77090,621391,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-04-08T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"STIERNBERG AND DAO DENTAL, PLLC","STIERNBERG AND DAO DENTAL, PLLC",6760 E SAM HOUSTON PKWY N # 101,HOUSTON,TX,77049,621210,Offices of Dentists,Limited Liability Company (LLC),2023-07-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"STPN MANAGER, LLC","STPN MANAGER, LLC",7400 FANNIN ST STE 650,HOUSTON,TX,77054,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2014-10-24T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"SUMMERWOOD SMILES DENTISTRY, PC","SUMMERWOOD SMILES DENTISTRY, PC",12661 W LAKE HOUSTON PKWY STE G,HOUSTON,TX,77044,621210,Offices of Dentists,Type CP,2014-10-16T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
SUMMIT DIALYSIS,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",3150 POLK ST,HOUSTON,TX,77003,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
SUN THERAPEUTIC MEDICINE LLC,SUN THERAPEUTIC MEDICINE LLC,12022 MIRAMAR SHORES DR,HOUSTON,TX,77065,621112,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2023-06-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
SUPPLEMENTAL HEALTH CARE,"SHC SERVICES, INC.",3040 POST OAK BLVD STE 1200,HOUSTON,TX,77056,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2009-04-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"SURGICAL SPECTRUM, L.L.C.","SURGICAL SPECTRUM, L.L.C.",9301 SOUTHWEST FWY STE 600,HOUSTON,TX,77074,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2025-11-21T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
SW/DL,SW/DL LP,7400 FANNIN ST STE 1200,HOUSTON,TX,77054,621511,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2003-05-02T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
SYNERGY MEDSPA MD,"SYNERGY MEDSPA MD, PLLC",2726 BISSONNET ST STE 230,HOUSTON,TX,77005,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2024-12-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TAHIRA MED LLC,TAHIRA MED LLC,3057 W HOLCOMBE BLVD STE 112,HOUSTON,TX,77025,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-07-01T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TANNER DIALYSIS 11168,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",5655 E SAM HOUSTON PKWY N,HOUSTON,TX,77015,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TC JESTER #2420,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",1800 W 26TH ST,HOUSTON,TX,77008,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TECHNIP FMC HEALTH ZONE - GREMP PARK,"PREMISE HEALTH EMPLOYER SOLUTIONS, LLC",13460 LOCKWOOD RD,HOUSTON,TX,77044,621111,Offices of Physicians (except Mental Health Specialists),Corporation / Corporate Entity,2025-06-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"TEI AND ASSOCIATES, L.L.C.","TEI AND ASSOCIATES, L.L.C.",7737 SOUTHWEST FWY STE 110,HOUSTON,TX,77074,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2026-06-19T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"TEI AND ASSOCIATES, L.L.C.","TEI AND ASSOCIATES, L.L.C.",11914 ASTORIA BLVD STE 680,HOUSTON,TX,77089,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2019-02-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS BONE HEALTH SPECIALISTS,"TEXAS BONE HEALTH SPECIALISTS, LLC",8404 KATY FWY,HOUSTON,TX,77024,621512,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-11-24T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS CHILDREN'S URGENT CARE,TEXAS CHILDREN'S URGENT CARE,6621 FANNIN ST,HOUSTON,TX,77030,621493,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type CN,2025-04-21T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS CHILDREN'S URGENT CARE,TEXAS CHILDREN'S URGENT CARE,3023 KIRBY DR STE 200,HOUSTON,TX,77098,621493,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type CN,2025-10-03T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS CHILDREN'S URGENT CARE,TEXAS CHILDREN'S URGENT CARE,12620 WOODFOREST BLVD STE 160,HOUSTON,TX,77015,621493,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type CN,2024-08-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS CHILDREN'S URGENT CARE,TEXAS CHILDREN'S URGENT CARE,10420 LOUETTA RD STE 104,HOUSTON,TX,77070,621493,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type CN,2024-08-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS CHILDREN'S URGENT CARE,TEXAS CHILDREN'S URGENT CARE,2200 YALE ST STE 110,HOUSTON,TX,77008,621493,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type CN,2024-08-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"TEXAS DENTAL HYGIENISTS' ASSOCIATION, INC.","TEXAS DENTAL HYGIENISTS' ASSOCIATION, INC.",16026 CUTTEN RD,HOUSTON,TX,77070,621210,Offices of Dentists,Type CN,2000-03-24T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS ENT SPECIALISTS,"TEXAS EAR, NOSE & THROAT SPECIALISTS, PLLC",8731 KATY FWY STE 200,HOUSTON,TX,77024,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2020-02-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS ENT SPECIALISTS,"TEXAS EAR, NOSE & THROAT SPECIALISTS, PLLC",7900 FANNIN ST STE 1800,HOUSTON,TX,77054,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2020-02-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS ENT SPECIALISTS,"TEXAS EAR, NOSE & THROAT SPECIALISTS, PLLC",10740 N GESSNER RD STE 310,HOUSTON,TX,77064,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2020-03-04T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS ENT SPECIALISTS,"TEXAS EAR, NOSE & THROAT SPECIALISTS, PLLC",20207 CHASEWOOD PARK DR STE 100,HOUSTON,TX,77070,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2020-03-04T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"TEXAS ENT SPECIALISTS, PA","TEXAS EAR, NOSE & THROAT SPECIALISTS, PLLC",18400 KATY FWY STE 470,HOUSTON,TX,77094,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2012-05-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS EYE CENTER,"JESUS VISION, LLC",11660 WESTHEIMER RD STE 125,HOUSTON,TX,77077,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2018-01-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS FORENSIC NURSE EXAMINERS - FORENSIC CENTER,TEXAS FORENSIC NURSE EXAMINERS - FORENSIC CENTER O,3330 AUDLEY ST STE 200,HOUSTON,TX,77098,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type CN,2022-10-12T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"TEXAS HEALTH CARE GROUP, LLC","TEXAS HEALTH CARE GROUP, L.L.C.",18338 KINGSLAND BLVD STE 100,HOUSTON,TX,77094,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-07-01T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS HERBAL ACUPUNCTURE INC,TEXAS HERBAL ACUPUNCTURE INC.,3701 W ALABAMA ST STE 388,HOUSTON,TX,77027,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2000-03-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"TEXAS PHYSICAL THERAPY CENTER, LLC","TEXAS PHYSICAL THERAPY CENTER, LLC",7333 W SAM HOUSTON PKWY S STE 120,HOUSTON,TX,77072,621340,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-06-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS SCHOOL OF MASSAGE,JAMES F WRAY,17045 EL CAMINO REAL STE 120,HOUSTON,TX,77058,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type IS,2021-03-04T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS STAR DENTAL,"LAUREN R. AUSTIN, D.D.S., P.C.",142 VINTAGE PARK BLVD STE E,HOUSTON,TX,77070,621210,Offices of Dentists,Type CP,2023-09-21T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TEXAS WEIGHT LOSS KLINIC PRIME,JOEANJON PLLC,2615 SOUTHWEST FWY STE 250,HOUSTON,TX,77098,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2022-03-11T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE AESHETIC CENTER FOR PLASTIC SURGERY,"AESTHETIC CENTER FOR PLASTIC SURGERY, L.L.P.",12727 KIMBERLEY LN STE 300,HOUSTON,TX,77024,621111,Offices of Physicians (except Mental Health Specialists),Type PB,2026-02-19T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE AESHETIC CENTER FOR PLASTIC SURGERY,"AESTHETIC CENTER FOR PLASTIC SURGERY, L.L.P.",4400 POST OAK PKWY STE 100,HOUSTON,TX,77027,621111,Offices of Physicians (except Mental Health Specialists),Type PB,2026-02-19T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE ANTIDOTE - A BETTER YOU,"MNW COUNSELING, PLLC",5757 WOODWAY DR STE W310,HOUSTON,TX,77057,621330,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-07-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE ARI AESTHETIC PLLC,THE ARI AESTHETIC PLLC,211 HARBOR ST,HOUSTON,TX,77020,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-09-25T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"THE BELAGE CENTER, PLLC","THE BELAGE CENTER, PLLC",7700 SAN FELIPE ST STE 280,HOUSTON,TX,77063,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2010-08-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE CARE GROUP OF TEXAS,"TCG INTERESTS, LLC",9349 KIRBY DR,HOUSTON,TX,77054,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2024-06-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE CENTER FOR PLASTIC SURGERY,"THE CENTER FOR PLASTIC SURGERY, PLLC",841 YALE ST STE 300,HOUSTON,TX,77007,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2024-04-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"THE CHILDREN'S THERAPY CENTER, INC.","THE CHILDREN'S THERAPY CENTER, INC.",17045 EL CAMINO REAL STE 106,HOUSTON,TX,77058,621491,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2015-07-24T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"THE CONATIVE GROUP, PLLC","THE CONATIVE GROUP, PLLC",2000 EDWARDS ST STE 205,HOUSTON,TX,77007,621330,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2021-04-19T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE HEALING SPRINGS CENTER,VANESSA R BYNES,5300 N BRAESWOOD BLVD STE 4-674,HOUSTON,TX,77096,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type IS,2026-06-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"THE HEALING VILLAGE, INC","THE HEALING VILLAGE, INC",9934 JONES RD STE D7,HOUSTON,TX,77065,621498,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type CN,2025-07-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"THE HEIGHTS MODERN DENTISTRY, PC","THE HEIGHTS MODERN DENTISTRY, PC",1911 TAYLOR ST STE D,HOUSTON,TX,77007,621210,Offices of Dentists,Type CP,2013-04-30T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"THE HIVE WOMEN'S WELLNESS, PLLC","THE HIVE WOMEN'S WELLNESS, PLLC",1001 PINELOCH DR STE 800,HOUSTON,TX,77062,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2024-03-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE MEDICAL DEVICE SOURCE LLC,THE MEDICAL DEVICE SOURCE LLC,2804 ALISO SHADOW CT,HOUSTON,TX,77089,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2024-11-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"THE MIND CONNECTION, LLC","THE MIND CONNECTION, LLC",10330 LAKE RD STE E,HOUSTON,TX,77070,621420,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-10-06T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE SKIN CLINIC,"THE SKIN CLINIC, PLLC",600 N SHEPHERD DR STE 124,HOUSTON,TX,77007,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2022-02-11T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"THE SKIN SURGERY CENTER OF HOUSTON, PLLC","THE SKIN SURGERY CENTER OF HOUSTON, PLLC",915 GESSNER RD STE 640,HOUSTON,TX,77024,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2026-02-20T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE VINTAGE MODERN DENTISTRY PC,"THE VINTAGE MODERN DENTISTRY, PC",10927 LOUETTA RD STE 240,HOUSTON,TX,77070,621210,Offices of Dentists,Type CP,2024-07-19T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THE VISION CO,"J&J VISION, PLLC",19859 KATY FWY STE E,HOUSTON,TX,77094,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2020-02-07T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"THE WOODLANDS SKIN SURGERY CENTER, P.A.","THE WOODLANDS SKIN SURGERY CENTER, P.A.",20207 CHASEWOOD PARK DR STE 100,HOUSTON,TX,77070,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2026-07-31T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THERAPEUTIC THAI MASSAGE,CHABALEE LLC,13346 BRIAR FOREST DR STE 150,HOUSTON,TX,77077,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2013-08-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THERAPEUTIC THAI MASSAGE,CHABALEE LLC,3913 RICHMOND AVE,HOUSTON,TX,77027,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2015-06-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THERMOGRAPHY OF HOUSTON LLC,THERMOGRAPHY OF HOUSTON LLC,13644 BRETON RIDGE ST STE E,HOUSTON,TX,77070,621512,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-12-04T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
THRIVE MEMORIAL GREEN,"MTLF INVESTMENTS, LLC",12505 MEMORIAL DR STE 120,HOUSTON,TX,77024,621498,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2021-04-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"TIDWELL DENTAL AND ORTHODONTICS, PLLC","TIDWELL DENTAL AND ORTHODONTICS, PLLC",5422 NORTH FWY,HOUSTON,TX,77076,621210,Offices of Dentists,Limited Liability Company (LLC),2021-07-12T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TITAN T-CENTER,"AUGUSTINE HEALTHCARE, LLC",830 GEMINI ST,HOUSTON,TX,77058,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2021-03-03T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TODAY'S CHIROPRACTIC,"TODAY'S CHIROPRACTIC, PLLC",13831 NORTHWEST FWY STE 327,HOUSTON,TX,77040,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2015-12-30T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TODAY'S VISION - BUNKER HILL,TODAY'S VISION BUNKER HILL PA,9742 KATY FWY STE 600,HOUSTON,TX,77055,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type AP,2010-03-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TODAY'S VISION - NORTHSIDE,"HEALTHY EYES OPTOMETRIC CLINIC, PLLC",5324 NORTH FWY STE 150,HOUSTON,TX,77022,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-04-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TODAY'S VISION @ THE PILLARS,FRANK LEE,7505 SOUTHWEST FWY STE 203,HOUSTON,TX,77074,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type IS,2020-02-21T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TODAY'S VISION KATY,"C.E. WELLS CARE, L.L.C.",1350 FRY RD,HOUSTON,TX,77084,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2015-01-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TOP ACUPUNCTURE CLINIC,GALLERIA ORIENTAL MEDICINE LLC,2000 BERING DR STE 270,HOUSTON,TX,77057,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2018-12-20T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TOP LEVEL HOMECARE,"TOP LEVEL HOMECARE, INC",301 WILCREST DR APT 7703,HOUSTON,TX,77042,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2024-06-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TOTAL RENAL CARE #01251,"TOTAL RENAL CARE, INC.",6120 W BY NORTHWEST BLVD,HOUSTON,TX,77040,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2021-07-30T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TOTAL RENAL CARE INC #01013,"TOTAL RENAL CARE, INC.",5999 SOUTH LOOP E,HOUSTON,TX,77033,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2019-03-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TOTAL RENAL CARE INC #01774,"TOTAL RENAL CARE, INC.",7647 SOUTH FWY,HOUSTON,TX,77021,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2019-03-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TOTAL RENAL CARE INC #05799,"TOTAL RENAL CARE, INC.",8800 BISSONNET ST STE A,HOUSTON,TX,77074,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2026-01-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TOTAL RENAL CARE INC #12064,"TOTAL RENAL CARE, INC.",7505 MAIN ST STE 120,HOUSTON,TX,77030,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2019-03-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"TOWN & COUNTRY FAMILY PHYSICIANS, P.L.L.P.","TOWN & COUNTRY FAMILY PHYSICIANS, P.L.L.P.",10497 TOWN AND COUNTRY WAY STE 360,HOUSTON,TX,77024,621111,Offices of Physicians (except Mental Health Specialists),Type PB,2014-01-24T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TRAVIS COUNTY EMERGENCY PHYSICIANS,"EMERGENCY SERVICE PARTNERS, LLC",6565 FANNIN ST,HOUSTON,TX,77030,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2023-07-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TRAVIS COUNTY EMERGENCY PHYSICIANS,"EMERGENCY SERVICE PARTNERS, LLC",18220 STATE HIGHWAY 249,HOUSTON,TX,77070,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2023-07-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TRAVIS COUNTY EMERGENCY PHYSICIANS,"EMERGENCY SERVICE PARTNERS, LLC",18500 KATY FWY,HOUSTON,TX,77094,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2023-07-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TRAVIS COUNTY EMERGENCY PHYSICIANS,"EMERGENCY SERVICE PARTNERS, LLC",18300 HOUSTON METHODIST DR,HOUSTON,TX,77058,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2023-07-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TRAVIS COUNTY EMERGENCY PHYSICIANS,"EMERGENCY SERVICE PARTNERS, LLC",2615 SOUTHWEST FWY STE 140,HOUSTON,TX,77098,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2023-07-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TRAVIS COUNTY EMERGENCY PHYSICIANS,"EMERGENCY SERVICE PARTNERS, LLC",1635 S VOSS RD,HOUSTON,TX,77057,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2023-07-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TRH INJECTABLES,"TRH INJECTABLES, PLLC",1811 WOODCREST DR,HOUSTON,TX,77018,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2019-03-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TRICITY HEALTHCARE SERVICES LLC,TRICITY HEALTHCARE SERVICES LLC,3810 DRAKE ST,HOUSTON,TX,77005,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2023-04-20T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
TRINITY CARE LLC,TRINITY CARE LLC,4201 MAIN ST,HOUSTON,TX,77002,621330,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2026-02-24T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
